team_full_name,team_alias,map_name,map_played,map_win_rate,map_win,map_loss,map_atk_1st,map_def_1st,map_atk_rwin,map_atk_rw,map_atk_rl,map_def_rwin,map_def_rw,map_def_rl,agent_composition,agent_composition_played
Fancy United Esports,FCY,Split,28,46,13,15,18,10,49%,148,153,51%,133,130,"[['astra', 'breach', 'cypher', 'raze', 'viper'], ['astra', 'breach', 'gekko', 'kayo', 'viper'], ['astra', 'breach', 'neon', 'raze', 'viper'], ['astra', 'breach', 'chamber', 'raze', 'viper'], ['astra', 'breach', 'chamber', 'omen', 'raze'], ['astra', 'chamber', 'raze', 'sage', 'skye'], ['astra', 'chamber', 'jett', 'killjoy', 'raze'], ['breach', 'cypher', 'jett', 'omen', 'sage'], ['astra', 'breach', 'cypher', 'jett', 'sage'], ['astra', 'cypher', 'jett', 'raze', 'skye'], ['cypher', 'jett', 'omen', 'raze', 'sage'], ['astra', 'cypher', 'jett', 'raze', 'sage'], ['astra', 'breach', 'cypher', 'raze', 'sage'], ['breach', 'cypher', 'omen', 'raze', 'sage'], ['astra', 'breach', 'jett', 'killjoy', 'raze'], ['astra', 'breach', 'killjoy', 'raze', 'sage']]","[2, 1, 5, 4, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3]"
Fancy United Esports,FCY,Ascent,55,58,32,23,29,26,52%,295,267,58%,338,243,"[['fade', 'jett', 'kayo', 'omen', 'viper'], ['fade', 'jett', 'kayo', 'killjoy', 'omen'], ['cypher', 'fade', 'kayo', 'omen', 'phoenix'], ['cypher', 'kayo', 'omen', 'phoenix', 'reyna'], ['fade', 'kayo', 'killjoy', 'omen', 'phoenix'], ['chamber', 'fade', 'kayo', 'omen', 'phoenix'], ['fade', 'jett', 'kayo', 'omen', 'phoenix'], ['astra', 'chamber', 'fade', 'kayo', 'omen'], ['astra', 'breach', 'chamber', 'kayo', 'omen'], ['astra', 'breach', 'chamber', 'omen', 'skye'], ['astra', 'breach', 'jett', 'omen', 'skye'], ['astra', 'breach', 'jett', 'killjoy', 'skye'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['jett', 'killjoy', 'omen', 'reyna', 'sova'], ['jett', 'killjoy', 'omen', 'sage', 'sova'], ['astra', 'jett', 'killjoy', 'raze', 'sova'], ['astra', 'breach', 'killjoy', 'raze', 'sova'], ['jett', 'killjoy', 'omen', 'raze', 'sova'], ['astra', 'killjoy', 'phoenix', 'raze', 'sova'], ['killjoy', 'omen', 'sage', 'skye', 'sova'], ['astra', 'jett', 'killjoy', 'phoenix', 'sova']]","[2, 5, 4, 1, 2, 8, 3, 2, 6, 3, 3, 1, 2, 1, 1, 2, 3, 1, 3, 1, 1]"
Fancy United Esports,FCY,Icebox,34,82,28,6,23,11,64%,236,132,59%,186,128,"[['gekko', 'kayo', 'killjoy', 'omen', 'viper'], ['kayo', 'killjoy', 'omen', 'sova', 'viper'], ['chamber', 'kayo', 'omen', 'sova', 'viper'], ['chamber', 'fade', 'kayo', 'omen', 'viper'], ['chamber', 'jett', 'sage', 'sova', 'viper'], ['jett', 'reyna', 'sage', 'sova', 'viper'], ['jett', 'killjoy', 'reyna', 'sova', 'viper'], ['jett', 'killjoy', 'sage', 'sova', 'viper'], ['jett', 'raze', 'sage', 'sova', 'viper']]","[1, 7, 7, 3, 1, 8, 1, 3, 3]"
Fancy United Esports,FCY,Breeze,15,73,11,4,7,8,61%,86,54,61%,91,59,"[['cypher', 'jett', 'kayo', 'phoenix', 'viper'], ['cypher', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'jett', 'reyna', 'sova', 'viper'], ['cypher', 'jett', 'reyna', 'sova', 'viper'], ['cypher', 'jett', 'skye', 'sova', 'viper'], ['cypher', 'jett', 'sage', 'skye', 'viper']]","[4, 3, 2, 2, 1, 1, 2]"
Fancy United Esports,FCY,Fracture,14,43,6,8,7,7,41%,61,86,57%,77,58,"[['breach', 'brimstone', 'fade', 'kayo', 'raze'], ['breach', 'brimstone', 'fade', 'phoenix', 'raze'], ['breach', 'fade', 'omen', 'phoenix', 'raze'], ['astra', 'breach', 'brimstone', 'kayo', 'neon'], ['astra', 'breach', 'chamber', 'raze', 'viper']]","[2, 7, 1, 2, 2]"
Fancy United Esports,FCY,Pearl,9,78,7,2,8,1,61%,63,41,57%,46,35,"[['astra', 'chamber', 'gekko', 'kayo', 'viper'], ['astra', 'gekko', 'jett', 'kayo', 'viper'], ['astra', 'gekko', 'killjoy', 'skye', 'viper'], ['astra', 'fade', 'killjoy', 'skye', 'viper']]","[2, 1, 3, 3]"
Fancy United Esports,FCY,Lotus,1,100,1,0,1,0,75%,9,3,67%,4,2,"[['chamber', 'cypher', 'neon', 'omen', 'skye']]",[1]
DRX,No alias,Bind,52,69,36,16,24,28,59%,258,183,58%,276,197,"[['brimstone', 'jett', 'raze', 'skye', 'viper'], ['brimstone', 'kayo', 'raze', 'skye', 'viper'], ['harbor', 'kayo', 'raze', 'skye', 'viper'], ['harbor', 'jett', 'raze', 'skye', 'viper'], ['astra', 'fade', 'raze', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['breach', 'brimstone', 'chamber', 'fade', 'neon'], ['astra', 'raze', 'sage', 'skye', 'viper'], ['brimstone', 'raze', 'skye', 'sova', 'viper'], ['astra', 'raze', 'skye', 'sova', 'viper'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'breach', 'jett', 'raze', 'skye'], ['astra', 'jett', 'phoenix', 'sova', 'viper'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['killjoy', 'omen', 'raze', 'skye', 'sova'], ['breach', 'brimstone', 'killjoy', 'raze', 'sage'], ['breach', 'brimstone', 'cypher', 'jett', 'sova'], ['cypher', 'omen', 'phoenix', 'sage', 'sova']]","[1, 1, 2, 1, 2, 3, 2, 1, 1, 1, 1, 4, 1, 9, 1, 1, 13, 2]"
DRX,No alias,Haven,81,84,68,13,58,23,64%,559,315,59%,393,277,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['harbor', 'jett', 'killjoy', 'omen', 'skye'], ['astra', 'breach', 'jett', 'killjoy', 'skye'], ['breach', 'fade', 'jett', 'killjoy', 'omen'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['jett', 'killjoy', 'omen', 'sage', 'sova'], ['astra', 'breach', 'cypher', 'jett', 'skye'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['cypher', 'jett', 'omen', 'skye', 'sova'], ['cypher', 'omen', 'raze', 'skye', 'sova'], ['killjoy', 'omen', 'raze', 'skye', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['jett', 'killjoy', 'omen', 'reyna', 'sova']]","[15, 1, 10, 4, 4, 1, 2, 1, 1, 1, 5, 29, 1]"
DRX,No alias,Split,52,90,47,5,29,23,59%,291,206,68%,346,161,"[['astra', 'jett', 'raze', 'skye', 'viper'], ['astra', 'kayo', 'raze', 'skye', 'viper'], ['breach', 'chamber', 'fade', 'neon', 'omen'], ['breach', 'chamber', 'neon', 'omen', 'sage'], ['astra', 'jett', 'sage', 'skye', 'viper'], ['kayo', 'omen', 'raze', 'sage', 'viper'], ['astra', 'kayo', 'raze', 'sage', 'viper'], ['astra', 'raze', 'sage', 'skye', 'viper'], ['astra', 'jett', 'killjoy', 'sage', 'skye'], ['astra', 'breach', 'jett', 'killjoy', 'sage'], ['astra', 'killjoy', 'raze', 'skye', 'viper'], ['breach', 'cypher', 'jett', 'omen', 'sage'], ['cypher', 'omen', 'raze', 'sage', 'skye'], ['breach', 'killjoy', 'omen', 'raze', 'sage'], ['breach', 'jett', 'killjoy', 'omen', 'sage'], ['cypher', 'jett', 'omen', 'raze', 'sage']]","[2, 4, 2, 2, 5, 1, 1, 1, 1, 2, 1, 11, 1, 9, 4, 3]"
DRX,No alias,Ascent,66,77,51,15,36,30,58%,397,290,61%,403,259,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['astra', 'fade', 'jett', 'kayo', 'sova'], ['astra', 'chamber', 'fade', 'kayo', 'sova'], ['astra', 'fade', 'jett', 'kayo', 'killjoy'], ['fade', 'jett', 'kayo', 'killjoy', 'omen'], ['astra', 'chamber', 'jett', 'skye', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['astra', 'jett', 'killjoy', 'phoenix', 'sova'], ['killjoy', 'omen', 'raze', 'skye', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['cypher', 'omen', 'phoenix', 'sage', 'sova']]","[9, 10, 5, 1, 2, 7, 1, 6, 2, 6, 13, 2]"
DRX,No alias,Icebox,31,74,23,8,17,14,64%,191,106,58%,172,125,"[['harbor', 'jett', 'killjoy', 'sova', 'viper'], ['breach', 'reyna', 'sova', 'viper', 'yoru'], ['chamber', 'jett', 'sage', 'sova', 'viper'], ['chamber', 'fade', 'kayo', 'sage', 'viper'], ['jett', 'killjoy', 'sage', 'sova', 'viper'], ['jett', 'kayo', 'sage', 'sova', 'viper'], ['killjoy', 'omen', 'raze', 'skye', 'sova'], ['jett', 'killjoy', 'omen', 'sage', 'sova'], ['killjoy', 'omen', 'raze', 'sage', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova']]","[3, 1, 3, 1, 10, 5, 2, 1, 3, 2]"
DRX,No alias,Breeze,22,82,18,4,18,4,69%,172,78,51%,98,94,"[['chamber', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'jett', 'skye', 'sova', 'viper'], ['chamber', 'kayo', 'skye', 'sova', 'viper'], ['cypher', 'jett', 'skye', 'sova', 'viper']]","[2, 13, 3, 4]"
DRX,No alias,Fracture,20,70,14,6,12,8,58%,120,87,55%,105,87,"[['breach', 'brimstone', 'fade', 'killjoy', 'neon'], ['brimstone', 'jett', 'killjoy', 'skye', 'viper'], ['breach', 'brimstone', 'fade', 'killjoy', 'raze'], ['breach', 'brimstone', 'killjoy', 'neon', 'raze'], ['fade', 'kayo', 'omen', 'raze', 'viper'], ['breach', 'brimstone', 'neon', 'phoenix', 'reyna'], ['breach', 'brimstone', 'chamber', 'kayo', 'neon'], ['breach', 'brimstone', 'chamber', 'fade', 'neon'], ['brimstone', 'chamber', 'fade', 'kayo', 'neon'], ['breach', 'brimstone', 'chamber', 'neon', 'sage'], ['breach', 'brimstone', 'chamber', 'raze', 'viper'], ['astra', 'breach', 'jett', 'killjoy', 'skye']]","[3, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 1]"
DRX,No alias,Pearl,10,70,7,3,6,4,58%,62,45,56%,45,36,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['fade', 'harbor', 'jett', 'kayo', 'viper'], ['astra', 'jett', 'kayo', 'sova', 'viper']]","[6, 2, 2]"
DRX,No alias,Lotus,1,0,0,1,1,0,25%,3,9,0%,0,4,"[['fade', 'killjoy', 'omen', 'raze', 'viper']]",[1]
Dplus Esports,DK,Bind,48,67,32,16,21,27,59%,292,201,51%,251,245,"[['breach', 'brimstone', 'jett', 'raze', 'skye'], ['breach', 'brimstone', 'chamber', 'fade', 'raze'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['breach', 'brimstone', 'chamber', 'raze', 'skye'], ['breach', 'brimstone', 'chamber', 'jett', 'skye'], ['breach', 'brimstone', 'raze', 'sage', 'skye'], ['astra', 'raze', 'sage', 'skye', 'viper'], ['astra', 'jett', 'sage', 'skye', 'viper'], ['brimstone', 'raze', 'sage', 'skye', 'viper'], ['astra', 'jett', 'skye', 'sova', 'viper'], ['astra', 'jett', 'raze', 'skye', 'sova'], ['breach', 'jett', 'omen', 'raze', 'sova'], ['astra', 'raze', 'reyna', 'sova', 'viper'], ['astra', 'jett', 'sage', 'skye', 'yoru'], ['jett', 'omen', 'raze', 'skye', 'sova'], ['brimstone', 'jett', 'raze', 'skye', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova']]","[2, 1, 1, 4, 1, 1, 3, 1, 1, 5, 2, 2, 4, 3, 1, 9, 6, 1]"
Dplus Esports,DK,Haven,36,64,23,13,17,19,55%,216,180,53%,203,182,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['breach', 'chamber', 'omen', 'raze', 'sova'], ['breach', 'chamber', 'neon', 'omen', 'sova'], ['astra', 'breach', 'chamber', 'jett', 'sova'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['astra', 'jett', 'killjoy', 'reyna', 'skye'], ['astra', 'jett', 'killjoy', 'sage', 'skye'], ['breach', 'killjoy', 'omen', 'raze', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova']]","[17, 1, 1, 3, 4, 5, 1, 1, 1, 1]"
Dplus Esports,DK,Split,30,53,16,14,16,14,50%,160,158,50%,156,155,"[['astra', 'kayo', 'raze', 'skye', 'viper'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['chamber', 'fade', 'kayo', 'omen', 'raze'], ['breach', 'chamber', 'jett', 'omen', 'sage'], ['astra', 'chamber', 'jett', 'sage', 'viper'], ['astra', 'jett', 'reyna', 'sage', 'viper'], ['astra', 'breach', 'jett', 'killjoy', 'sage'], ['cypher', 'jett', 'omen', 'raze', 'sage']]","[4, 1, 1, 4, 4, 1, 4, 10]"
Dplus Esports,DK,Ascent,55,71,39,16,30,25,54%,316,270,58%,312,222,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['fade', 'jett', 'kayo', 'killjoy', 'omen'], ['chamber', 'fade', 'jett', 'kayo', 'omen'], ['fade', 'jett', 'kayo', 'omen', 'sage'], ['fade', 'jett', 'kayo', 'omen', 'sova'], ['breach', 'chamber', 'kayo', 'omen', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'cypher', 'jett', 'skye', 'sova'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['jett', 'killjoy', 'omen', 'sova', 'yoru'], ['jett', 'killjoy', 'omen', 'skye', 'sova'], ['jett', 'omen', 'raze', 'skye', 'sova'], ['brimstone', 'jett', 'reyna', 'skye', 'sova'], ['jett', 'omen', 'raze', 'reyna', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['jett', 'omen', 'reyna', 'sage', 'sova']]","[18, 1, 2, 3, 1, 1, 2, 3, 2, 4, 1, 3, 2, 3, 2, 1, 5]"
Dplus Esports,DK,Icebox,9,56,5,4,3,6,49%,48,50,52%,55,50,"[['chamber', 'killjoy', 'sage', 'sova', 'viper'], ['chamber', 'jett', 'sage', 'sova', 'viper'], ['chamber', 'jett', 'reyna', 'sova', 'viper'], ['brimstone', 'jett', 'raze', 'sage', 'sova']]","[5, 1, 1, 2]"
Dplus Esports,DK,Breeze,12,75,9,3,12,0,58%,86,63,64%,61,35,"[['cypher', 'jett', 'kayo', 'sova', 'viper'], ['astra', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'jett', 'kayo', 'sova', 'viper'], ['astra', 'chamber', 'kayo', 'sova', 'viper'], ['cypher', 'jett', 'skye', 'sova', 'viper'], ['jett', 'killjoy', 'skye', 'sova', 'viper'], ['jett', 'killjoy', 'reyna', 'sova', 'viper']]","[1, 2, 3, 1, 1, 2, 2]"
Dplus Esports,DK,Fracture,16,69,11,5,11,5,65%,111,60,47%,72,82,"[['breach', 'brimstone', 'fade', 'killjoy', 'neon'], ['astra', 'breach', 'chamber', 'cypher', 'neon'], ['astra', 'breach', 'chamber', 'kayo', 'raze'], ['astra', 'breach', 'chamber', 'raze', 'sage'], ['astra', 'breach', 'cypher', 'jett', 'viper']]","[10, 1, 2, 2, 1]"
Dplus Esports,DK,Pearl,4,75,3,1,2,2,65%,26,14,51%,23,22,"[['fade', 'harbor', 'jett', 'kayo', 'viper'], ['astra', 'jett', 'kayo', 'skye', 'viper']]","[3, 1]"
Dplus Esports,DK,Lotus,5,80,4,1,4,1,81%,48,11,37%,14,24,"[['astra', 'breach', 'fade', 'killjoy', 'raze'], ['killjoy', 'omen', 'raze', 'reyna', 'skye'], ['gekko', 'killjoy', 'omen', 'raze', 'skye']]","[2, 2, 1]"
T1,No alias,Bind,59,58,34,25,19,36,53%,285,249,54%,332,288,"[['gekko', 'harbor', 'raze', 'skye', 'viper'], ['brimstone', 'raze', 'sage', 'skye', 'viper'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'raze', 'skye', 'sova', 'viper'], ['omen', 'raze', 'skye', 'sova', 'viper'], ['astra', 'cypher', 'phoenix', 'sova', 'viper'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['breach', 'cypher', 'omen', 'raze', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['brimstone', 'cypher', 'jett', 'raze', 'sova'], ['cypher', 'jett', 'raze', 'sage', 'sova'], ['brimstone', 'cypher', 'phoenix', 'raze', 'sova'], ['brimstone', 'cypher', 'phoenix', 'sage', 'sova']]","[5, 8, 1, 6, 6, 4, 3, 4, 7, 2, 1, 1, 3, 4]"
T1,No alias,Haven,67,60,40,27,20,42,57%,316,241,53%,323,287,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['astra', 'breach', 'chamber', 'jett', 'skye'], ['breach', 'chamber', 'jett', 'omen', 'skye'], ['jett', 'killjoy', 'omen', 'skye', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['cypher', 'jett', 'omen', 'skye', 'sova'], ['astra', 'killjoy', 'omen', 'raze', 'sova'], ['astra', 'killjoy', 'omen', 'phoenix', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['brimstone', 'cypher', 'jett', 'killjoy', 'phoenix'], ['cypher', 'jett', 'omen', 'phoenix', 'sage'], ['brimstone', 'cypher', 'raze', 'sage', 'sova'], ['breach', 'brimstone', 'cypher', 'raze', 'sage']]","[9, 2, 4, 3, 12, 5, 5, 4, 5, 2, 3, 1, 1, 1, 4]"
T1,No alias,Split,41,61,25,16,17,22,45%,180,221,63%,251,148,"[['astra', 'jett', 'raze', 'skye', 'viper'], ['chamber', 'omen', 'raze', 'skye', 'viper'], ['astra', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'killjoy', 'raze', 'skye', 'viper'], ['astra', 'cypher', 'omen', 'raze', 'sage'], ['breach', 'cypher', 'omen', 'raze', 'sage'], ['breach', 'jett', 'killjoy', 'omen', 'raze'], ['breach', 'cypher', 'jett', 'omen', 'raze'], ['cypher', 'jett', 'killjoy', 'omen', 'raze'], ['cypher', 'jett', 'omen', 'raze', 'sage'], ['cypher', 'omen', 'phoenix', 'raze', 'sage']]","[1, 3, 11, 6, 4, 6, 2, 3, 1, 1, 2]"
T1,No alias,Ascent,68,69,47,21,30,38,55%,352,288,58%,408,300,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['kayo', 'killjoy', 'neon', 'omen', 'sova'], ['jett', 'killjoy', 'omen', 'sage', 'sova'], ['cypher', 'jett', 'omen', 'sage', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['jett', 'killjoy', 'omen', 'skye', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['breach', 'jett', 'killjoy', 'omen', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['cypher', 'jett', 'killjoy', 'omen', 'phoenix'], ['brimstone', 'cypher', 'omen', 'phoenix', 'sova'], ['breach', 'cypher', 'omen', 'phoenix', 'sova'], ['breach', 'cypher', 'omen', 'sova', 'sova'], ['breach', 'cypher', 'omen', 'sage', 'sova']]","[5, 2, 9, 5, 3, 2, 1, 20, 3, 1, 1, 4, 5, 1, 6]"
T1,No alias,Icebox,51,76,39,12,35,16,61%,318,200,63%,281,162,"[['chamber', 'fade', 'reyna', 'sova', 'viper'], ['chamber', 'kayo', 'sage', 'sova', 'viper'], ['chamber', 'kayo', 'omen', 'sova', 'viper'], ['chamber', 'reyna', 'sage', 'sova', 'viper'], ['jett', 'reyna', 'sage', 'sova', 'viper'], ['jett', 'killjoy', 'skye', 'sova', 'viper'], ['cypher', 'omen', 'sage', 'sova', 'viper'], ['jett', 'raze', 'sage', 'sova', 'viper']]","[2, 12, 1, 15, 8, 4, 2, 6]"
T1,No alias,Breeze,12,83,10,2,6,6,54%,74,63,62%,74,46,"[['chamber', 'jett', 'kayo', 'sova', 'viper'], ['astra', 'chamber', 'skye', 'sova', 'viper']]","[10, 2]"
T1,No alias,Fracture,12,58,7,5,6,6,54%,73,61,50%,60,59,"[['breach', 'brimstone', 'jett', 'killjoy', 'raze'], ['breach', 'brimstone', 'kayo', 'killjoy', 'neon'], ['breach', 'brimstone', 'chamber', 'fade', 'neon']]","[9, 2, 1]"
T1,No alias,Pearl,6,33,2,4,1,5,42%,23,32,44%,31,39,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'cypher', 'fade', 'kayo', 'neon']]","[4, 1, 1]"
T1,No alias,Lotus,6,67,4,2,0,6,49%,26,27,64%,46,26,"[['harbor', 'jett', 'killjoy', 'skye', 'viper']]",[6]
Gen.G,GEN,Bind,76,66,50,26,47,19,55%,371,302,56%,333,267,"[['astra', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'raze', 'sage', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['astra', 'raze', 'skye', 'sova', 'viper'], ['omen', 'raze', 'skye', 'sova', 'viper'], ['cypher', 'omen', 'raze', 'sage', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'skye'], ['cypher', 'omen', 'phoenix', 'raze', 'sage'], ['breach', 'jett', 'omen', 'raze', 'sage'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['brimstone', 'cypher', 'phoenix', 'sage', 'sova'], ['brimstone', 'cypher', 'raze', 'sage', 'sova'], ['brimstone', 'cypher', 'phoenix', 'raze', 'sova'], ['brimstone', 'jett', 'phoenix', 'sage', 'sova']]","[9, 8, 2, 2, 7, 7, 5, 2, 3, 1, 2, 11, 9, 1, 1]"
Gen.G,GEN,Haven,108,64,69,39,59,39,58%,606,436,51%,482,471,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['astra', 'breach', 'fade', 'jett', 'phoenix'], ['astra', 'breach', 'chamber', 'raze', 'skye'], ['breach', 'chamber', 'omen', 'raze', 'skye'], ['cypher', 'jett', 'omen', 'skye', 'sova'], ['astra', 'cypher', 'jett', 'skye', 'sova'], ['astra', 'cypher', 'omen', 'skye', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['astra', 'cypher', 'jett', 'phoenix', 'sova'], ['cypher', 'jett', 'omen', 'reyna', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['breach', 'brimstone', 'cypher', 'jett', 'sova'], ['brimstone', 'cypher', 'jett', 'phoenix', 'sova'], ['brimstone', 'cypher', 'jett', 'phoenix', 'sage'], ['breach', 'brimstone', 'cypher', 'sage', 'sova'], ['brimstone', 'jett', 'raze', 'sage', 'sova'], ['brimstone', 'brimstone', 'cypher', 'sage', 'sova']]","[5, 1, 8, 4, 5, 7, 2, 26, 1, 19, 4, 3, 1, 10, 5, 1, 1]"
Gen.G,GEN,Split,44,55,24,20,16,24,47%,193,220,58%,258,186,"[['astra', 'raze', 'sage', 'skye', 'viper'], ['astra', 'breach', 'jett', 'raze', 'sage'], ['astra', 'cypher', 'raze', 'sage', 'skye'], ['astra', 'cypher', 'raze', 'reyna', 'sage'], ['cypher', 'kayo', 'omen', 'raze', 'viper'], ['brimstone', 'jett', 'raze', 'skye', 'viper'], ['breach', 'cypher', 'jett', 'omen', 'raze'], ['cypher', 'jett', 'omen', 'phoenix', 'reyna'], ['breach', 'brimstone', 'jett', 'omen', 'sage'], ['cypher', 'jett', 'omen', 'raze', 'sage'], ['brimstone', 'cypher', 'jett', 'raze', 'sage'], ['brimstone', 'cypher', 'raze', 'sage', 'sova']]","[2, 4, 7, 3, 1, 3, 8, 1, 9, 1, 2, 2]"
Gen.G,GEN,Ascent,93,58,54,39,55,32,50%,439,447,55%,463,372,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['fade', 'jett', 'kayo', 'killjoy', 'omen'], ['breach', 'chamber', 'fade', 'omen', 'yoru'], ['astra', 'jett', 'killjoy', 'skye', 'sova'], ['cypher', 'jett', 'kayo', 'omen', 'sova'], ['jett', 'killjoy', 'omen', 'reyna', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['cypher', 'jett', 'omen', 'reyna', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sage'], ['brimstone', 'cypher', 'omen', 'phoenix', 'sova'], ['cypher', 'omen', 'phoenix', 'sage', 'sova'], ['cypher', 'cypher', 'reyna', 'sage', 'sova']]","[16, 1, 2, 1, 2, 20, 2, 23, 1, 4, 13, 2, 4, 1]"
Gen.G,GEN,Icebox,29,48,14,15,10,19,54%,144,125,44%,142,181,"[['chamber', 'fade', 'harbor', 'kayo', 'viper'], ['breach', 'chamber', 'killjoy', 'reyna', 'viper'], ['chamber', 'kayo', 'sage', 'sova', 'viper'], ['jett', 'reyna', 'sage', 'sova', 'viper'], ['jett', 'omen', 'sage', 'sova', 'viper'], ['omen', 'raze', 'sage', 'sova', 'viper'], ['jett', 'killjoy', 'omen', 'sage', 'sova'], ['cypher', 'jett', 'omen', 'raze', 'sova']]","[2, 1, 1, 4, 1, 4, 8, 8]"
Gen.G,GEN,Breeze,29,66,19,10,19,10,57%,176,132,57%,151,114,"[['chamber', 'kayo', 'sova', 'viper', 'yoru'], ['chamber', 'skye', 'sova', 'viper', 'yoru'], ['chamber', 'jett', 'kayo', 'sova', 'viper'], ['brimstone', 'jett', 'kayo', 'sova', 'viper'], ['astra', 'chamber', 'kayo', 'sova', 'viper'], ['brimstone', 'cypher', 'jett', 'skye', 'viper']]","[4, 2, 10, 6, 1, 5]"
Gen.G,GEN,Fracture,22,59,13,9,17,5,54%,141,119,44%,87,112,"[['breach', 'jett', 'omen', 'raze', 'viper'], ['breach', 'kayo', 'omen', 'raze', 'viper'], ['astra', 'breach', 'kayo', 'raze', 'viper'], ['breach', 'brimstone', 'kayo', 'neon', 'raze'], ['breach', 'brimstone', 'chamber', 'fade', 'neon'], ['breach', 'brimstone', 'chamber', 'neon', 'sage'], ['breach', 'brimstone', 'chamber', 'raze', 'sage'], ['astra', 'breach', 'killjoy', 'raze', 'viper']]","[1, 5, 2, 1, 1, 4, 2, 6]"
Gen.G,GEN,Pearl,6,33,2,4,5,1,54%,37,32,35%,20,37,"[['astra', 'jett', 'kayo', 'skye', 'viper'], ['chamber', 'fade', 'neon', 'omen', 'viper'], ['astra', 'cypher', 'fade', 'jett', 'kayo']]","[4, 1, 1]"
Gen.G,GEN,Lotus,5,40,2,3,4,1,47%,27,30,48%,21,23,"[['breach', 'fade', 'jett', 'killjoy', 'omen'], ['fade', 'jett', 'kayo', 'killjoy', 'omen']]","[1, 4]"
Gwangju Shadow,GJS,Bind,2,50,1,1,2,0,58%,14,10,50%,10,10,"[['breach', 'brimstone', 'raze', 'skye', 'yoru']]",[2]
